start,pc1,SP500,MP_pm,CBI_pm,MP_median,CBI_median
2014-06-18 14:00,0.00695083,0.31782,0,0.00695083,-0.01532131,0.02227214
2014-07-30 14:00,-0.00584415,0.39686,-0.00584415,-0,-0.02639344,0.02054929
2014-09-17 14:00,0.0137226,0.24878,0,0.0137226,-0.00785221,0.02157481
2014-10-29 14:00,0.0218359,-0.29393,0.0218359,0,0.02830176,-0.00646586
2014-12-17 14:00,-0.04968888,0.74124,-0.04968888,-0,-0.06868336,0.01899448
2015-01-28 14:00,-0.00589892,-0.25168,-0,-0.00589892,0.01193557,-0.01783449
2015-03-18 14:00,-0.06350085,1.42474,-0.06350085,-0,-0.11601336,0.05251251
2015-04-29 14:00,0,0.09256,0,0,-0.00547425,0.00547425
2015-06-17 14:00,-0.04185531,0.33272,-0.04185531,-0,-0.04060561,-0.0012497
2015-07-29 14:00,-0.00935432,0.12738,-0.00935432,-0,-0.01221075,0.00285643
2015-09-17 14:00,-0.07006399,0.14133,-0.07006399,-0,-0.04339063,-0.02667336
2015-10-28 14:00,0.03971968,-0.6055,0.03971968,0,0.05567073,-0.01595105
2015-12-16 14:00,0.02448184,0.13922,0,0.02448184,0.00400708,0.02047476
2016-01-27 14:00,-0.02751435,-0.36597,-0,-0.02751435,0.00788727,-0.03540162
2016-03-16 14:00,-0.08519224,0.26709,-0.08519224,-0,-0.05839254,-0.0267997
2016-04-27 14:00,0.01075061,0.24476,0,0.01075061,-0.00910046,0.01985107
2016-06-15 14:00,-0.04285424,-0.04467,-0,-0.04285424,-0.01878522,-0.02406902
2016-07-27 14:00,0.00514028,0.21188,0,0.00514028,-0.00996101,0.01510129
2016-09-21 14:00,-0.03527646,0.29354,-0.03527646,-0,-0.03499897,-0.00027749
2016-11-02 14:00,0.00331647,0.06189,0,0.00331647,-0.00200211,0.00531858
2016-12-14 14:00,0.03712366,-0.24159,0.03712366,0,0.03285011,0.00427355
2017-02-01 14:00,-0.02051911,0.16147,-0.02051911,-0,-0.01980932,-0.00070979
2017-03-15 14:00,-0.04693258,0.28177,-0.04693258,-0,-0.04013092,-0.00680166
2017-05-03 14:00,0.01381378,0.03859,0,0.01381378,0.00462457,0.00918921
2017-06-14 14:00,0.01913702,-0.0406,0.01913702,0,0.0119697,0.00716732
2017-07-26 14:00,-0.01319881,0.02098,-0.01319881,-0,-0.00784022,-0.00535859
2017-09-20 14:00,0.04200895,-0.14615,0.04200895,0,0.02964818,0.01236077
2017-11-01 14:00,0.00182186,0.08571,0,0.00182186,-0.00415819,0.00598005
2017-12-13 14:00,-0.00584415,0.07573,-0.00584415,-0,-0.00740095,0.0015568
2018-01-31 14:00,0.00513021,-0.10361,0.00513021,0,0.00869288,-0.00356267
2018-03-21 14:00,-0.00152057,0.3479,-0.00152057,-0,-0.02133602,0.01981545
2018-05-02 14:00,-0.00520895,0.1428,-0.00520895,-0,-0.01105005,0.0058411
2018-06-13 14:00,0.01793146,-0.13533,0.01793146,0,0.01696951,0.00096195
2018-08-01 14:00,-0.00297867,0.02134,-0.00297867,-0,-0.00275144,-0.00022723
2018-09-26 14:00,0.001063,0.22624,0,0.001063,-0.01284894,0.01391194
2018-11-08 14:00,0.00416709,0.09441,0,0.00416709,-0.00350011,0.0076672
2018-12-19 14:00,0.02319353,-0.94125,0.02319353,0,0.06726481,-0.04407128
2019-01-30 14:00,-0.02494451,0.77383,-0.02494451,-0,-0.05823863,0.03329412
2019-03-20 14:00,-0.03277562,0.50599,-0.03277562,-0,-0.04631341,0.01353779
2019-05-01 14:00,-0.04719874,0.20476,-0.04719874,-0,-0.03570942,-0.01148932
2019-06-19 14:00,-0.06827621,0.23767,-0.06827621,-0,-0.04819454,-0.02008167
2019-07-31 14:00,0.04801467,-0.13745,0.04801467,0,0.0321365,0.01587817
2019-09-18 14:00,0.03148517,-0.37358,0.03148517,0,0.03783711,-0.00635194
2019-10-11 11:00,-0.0020114,0.19962,-0.0020114,-0,-0.01281176,0.01080036
2019-10-30 14:00,0.01361875,0.14959,0,0.01361875,-0.00203778,0.01565653
2019-12-11 14:00,-0.00362073,0.16766,-0.00362073,-0,-0.01172623,0.0081055
2020-01-29 14:00,0.00889675,0.02827,0,0.00889675,0.00277641,0.00612034
2020-03-03 10:00,-0.16491989,0.65188,-0.16491989,-0,-0.12101387,-0.04390602
2020-03-15 17:00,-0.03063927,NaN,-0,-0,NaN,NaN
2020-04-29 14:00,-0.01422855,-0.18878,-0,-0.01422855,0.00405068,-0.01827923
2020-06-10 14:00,-0.00227921,0.59258,-0.00227921,-0,-0.03618637,0.03390716
2020-07-29 14:00,-0.0041468,0.06893,-0.0041468,-0,-0.0061501,0.0020033
2020-09-16 14:00,-0.00094649,0.40618,-0.00094649,-0,-0.02449582,0.02354933
2020-11-05 14:00,-0.00110668,0.0341,-0.00110668,-0,-0.00257011,0.00146343
2020-12-16 14:00,0.00025959,-0.16237,0.00025959,0,0.00973279,-0.0094732
2021-01-27 14:00,0.00178298,-0.34152,0.00178298,0,0.0210899,-0.01930692
2021-03-17 14:00,-0.00816395,0.53485,-0.00816395,-0,-0.03571443,0.02755048
2021-04-28 14:00,-0.00450365,0.05755,-0.00450365,-0,-0.00565549,0.00115184
2021-06-16 14:00,0.02260112,-0.49477,0.02260112,0,0.04056258,-0.01796146
2021-07-28 14:00,0.00221336,0.18406,0,0.00221336,-0.00977912,0.01199248
2021-09-22 14:00,0,0.37317,0,0,-0.02207027,0.02207027
2021-11-03 14:00,0.00596157,0.23372,0,0.00596157,-0.01084204,0.01680361
2021-12-15 14:00,0.03552127,0.62031,0,0.03552127,-0.01892616,0.05444743
2022-01-26 14:00,-0.00795803,-0.2151,-0,-0.00795803,0.00874257,-0.0167006
2022-03-16 14:00,0.09831256,-0.74763,0.09831256,0,0.09337312,0.00493944
2022-05-04 14:00,-0.03187379,-0.14965,-0,-0.03187379,-0.00708619,-0.0247876
2022-06-15 14:00,0.0764084,-0.12554,0.0764084,0,0.04562897,0.03077943
2022-07-27 14:00,-0.00573564,0.05081,-0.00573564,-0,-0.00587286,0.00013722
2022-09-21 14:00,0.09164352,-1.35205,0.09164352,0,0.12578561,-0.03414209
2022-11-02 14:00,-0.07652252,0.70408,-0.07652252,-0,-0.07990243,0.00337991
2022-12-14 14:00,0.08745958,-1.14497,0.08745958,0,0.11144638,-0.0239868
2023-02-01 14:00,0.01037026,0.13746,0,0.01037026,-0.00294462,0.01331488
2023-03-22 14:00,-0.02787335,0.28513,-0.02787335,-0,-0.03080003,0.00292668
2023-05-03 14:00,0.01850483,0.11806,0,0.01850483,0.00227003,0.0162348
2023-06-14 14:00,0.05250713,-0.69926,0.05250713,0,0.06760967,-0.01510254
2023-07-26 14:00,0.00397215,0.08908,0,0.00397215,-0.00328235,0.0072545
2023-09-20 14:00,0.05132388,-0.17053,0.05132388,0,0.03574754,0.01557634
